band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.2,20.0,0200,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0200__sim_01,local_risk_minimization,local_risk_minimization,-0.0060016368515789,0.473232239484787,2.551726818084717,3.222486972808838,3.6000072956085205,2.205883502960205,4.182766437530518,-0.0060016361415386,0.4732322581406491,0.3698104900419712,0.2239847897812734,2.084300994873047,0.8071187138557434,1.2240877509117123,-1.2240877509117123,-1.386096680164337,-1.7093950593471527,0.3757952099323273,0.8778190258741378,1.0629833571910858,1.4428942811489105,1.0629833571910858,1.4428942811489105,0.01,0.001
0.21,21.0,0210,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0210__sim_01,local_risk_minimization,local_risk_minimization,-0.0046448814682662,0.4853802025318146,2.5587549209594727,3.251085996627808,3.6489105224609375,2.204518795013428,4.507911682128906,-0.0046448812365531,0.4853802040457999,0.3777265257954597,0.2356155174012441,2.4485487937927246,0.817933464050293,1.248184840679169,-1.248184840679169,-1.4127510678768158,-1.798204747915268,0.3823467916965484,0.8968539251089096,1.0924974575042723,1.488809978961945,1.0924974575042723,1.488809978961945,0.01,0.001
0.22,22.0,0220,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0220__sim_01,local_risk_minimization,local_risk_minimization,-0.0048175929114222,0.4990779459476471,2.5699093341827397,3.2924318313598637,3.733065605163574,2.2046923637390137,4.496591567993164,-0.0048175912976264,0.4990779451547207,0.3863792031884193,0.2491020045257693,2.29510498046875,0.842019510269165,1.2955229139328002,-1.2955229139328002,-1.494121236205101,-1.918657068729401,0.3911637446641922,0.9291823590993882,1.138707645893097,1.5725724911689758,1.138707645893097,1.5725724911689758,0.01,0.001
0.23,23.0,0230,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0230__sim_01,local_risk_minimization,local_risk_minimization,-0.0028618206270039,0.5122260451316833,2.57814884185791,3.3234992027282715,3.784029245376587,2.202724933624268,4.699724197387695,-0.0028618182480335,0.5122260532803524,0.3955059898555279,0.2623837196628512,2.5980019569396973,0.8745713472366333,1.3136870312690734,-1.3136870312690734,-1.5104186165332794,-2.069604879140854,0.3982738090038299,0.9494705303907396,1.1615710632801055,1.6209225535392762,1.1615710632801055,1.6209225535392762,0.01,0.001
0.24,24.0,0240,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0240__sim_01,local_risk_minimization,local_risk_minimization,-0.0022610533051192,0.5300014019012451,2.591075897216797,3.3657257556915283,3.847020149230957,2.202120780944824,4.69542121887207,-0.0022610544741153,0.5300013951795097,0.4083786594092846,0.2809065912595618,2.639554977416992,0.8961029648780822,1.4106117463111878,-1.4106117463111878,-1.5873137843608855,-2.0696944777965545,0.4105256209373474,0.9819694900512695,1.19894655585289,1.6846690464019776,1.19894655585289,1.6846690464019776,0.01,0.001
0.25,25.0,0250,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0250__sim_01,local_risk_minimization,local_risk_minimization,-0.0020639973226934,0.5435668230056763,2.6017088890075684,3.399532556533813,3.857303142547608,2.201970338821411,4.806346893310547,-0.0020639975607395,0.543566836641427,0.4200070010125637,0.2954691659822986,2.7398018836975098,0.9161006689071656,1.4246853029727935,-1.4246853029727935,-1.5737717103958129,-2.0696173770427704,0.4219613937854767,1.007696763277054,1.2261702251434323,1.6854019510746,1.2261702251434323,1.6854019510746,0.01,0.001
0.26,26.0,0260,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0260__sim_01,local_risk_minimization,local_risk_minimization,-0.0006025194306857,0.5583353042602539,2.61281156539917,3.428924798965454,3.9116365909576416,2.2004520893096924,4.797864437103272,-0.0006025212943553,0.5583352870021296,0.4307823190510273,0.3117386557436606,2.511519432067871,0.9499131321907044,1.4405284643173215,-1.4405284643173215,-1.6392016100883484,-2.164371333360672,0.4312759172201156,1.0372434152364731,1.2601167199611665,1.748756792545319,1.2601167199611665,1.748756792545319,0.01,0.001
0.27,27.0,0270,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0270__sim_01,local_risk_minimization,local_risk_minimization,0.0036332928575575,0.5756056308746338,2.6230390071868896,3.460207462310791,3.9349310398101807,2.196211338043213,5.138219833374023,0.0036332919716835,0.5756056458692939,0.4448507086157798,0.3313350603671584,3.0697736740112305,0.9699543476104736,1.485557461977005,-1.485557461977005,-1.6496256411075592,-2.114839211225509,0.4410512538433075,1.0599564546346665,1.2888611693382264,1.7639255928993225,1.2888611693382264,1.7639255928993225,0.01,0.001
0.28,28.000000000000004,0280,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0280__sim_01,local_risk_minimization,local_risk_minimization,0.0010458953911438,0.594689667224884,2.638730764389038,3.528169870376587,4.030607223510742,2.198860883712769,5.138219833374023,0.0010458959698677,0.5946896772555695,0.4571018223166466,0.3536569061327133,3.0697736740112305,1.0054170608520507,1.5547050857543945,-1.5547050857543945,-1.8090505945682525,-2.2403635082244877,0.4558315383911133,1.1117580050230027,1.3611816313266754,1.8806525719165803,1.3611816313266754,1.8806525719165803,0.01,0.001
0.29,28.999999999999996,0290,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0290__sim_01,local_risk_minimization,local_risk_minimization,0.0008144994499161,0.6114524006843567,2.650914430618286,3.583659648895264,4.102845668792725,2.1990950107574463,5.274533748626709,0.0008144982159137,0.6114524195896178,0.4691346931278705,0.3738747248293417,3.1043484210968018,1.0514440774917602,1.6038306856155395,-1.6038306856155395,-1.8741634476184843,-2.287384979248047,0.4680777509212493,1.1580239065885545,1.4146917321681975,1.941861081123352,1.4146917321681975,1.941861081123352,0.01,0.001
0.3,30.0,0300,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0300__sim_01,local_risk_minimization,local_risk_minimization,0.0061797141097486,0.6300469040870667,2.6568257808685303,3.637913227081299,4.181957244873047,2.193866729736328,5.274533748626709,0.0061797128617763,0.630046909790985,0.4812064912259579,0.3969972973882236,3.1043484210968018,1.0890736401081085,1.6860285568237303,-1.6860285568237303,-1.967237024307251,-2.5146950986385344,0.4743862870693207,1.1959653881788257,1.4699710097312928,2.0318729197978973,1.4699710097312928,2.0318729197978973,0.01,0.001
0.31,31.0,0310,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0310__sim_01,local_risk_minimization,local_risk_minimization,0.0035177543759346,0.6520653367042542,2.6716551780700684,3.733961582183838,4.320447444915772,2.1966261863708496,5.456535816192627,0.0035177545428276,0.6520652925118525,0.4939444676995277,0.4252015202955914,3.2852704524993896,1.1473165154457092,1.8177248108386996,-1.8177248108386996,-2.09480619430542,-2.597585891962052,0.4896347375631332,1.2608690254688264,1.5577370314598082,2.166765835285186,1.5577370314598082,2.166765835285186,0.01,0.001
0.32,32.0,0320,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0320__sim_01,local_risk_minimization,local_risk_minimization,0.0038039372302591,0.6680103540420532,2.681547880172729,3.796689510345459,4.440585613250732,2.196160316467285,5.456535816192627,0.0038039375722408,0.6680102929816193,0.5046898250758648,0.4462522214704424,3.2852704524993896,1.1789457321166992,1.91489506483078,-1.91489506483078,-2.1943465662002564,-2.61455481672287,0.4998566700220108,1.3034793199300767,1.6219608187675476,2.273366988897324,1.6219608187675476,2.273366988897324,0.01,0.001
0.33,33.0,0330,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0330__sim_01,local_risk_minimization,local_risk_minimization,-0.0016019230242818,0.6855897903442383,2.698586225509644,3.873591661453247,4.536262512207031,2.201624631881714,5.826020240783691,-0.0016019259274005,0.6855897654025436,0.5157433363616466,0.4700358925913916,3.5019147396087646,1.217671626806259,2.025516586303711,-2.025516586303711,-2.223215944766998,-2.897030638217926,0.5163779356956482,1.3545220639705655,1.6936483182907105,2.346596207618713,1.6936483182907105,2.346596207618713,0.01,0.001
0.34,34.0,0340,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0340__sim_01,local_risk_minimization,local_risk_minimization,-0.0013500422937795,0.7046167254447937,2.707010269165039,3.9622063636779785,4.707914352416992,2.201695442199707,6.213189125061035,-0.0013500412583351,0.7046167569692339,0.5240763794779778,0.4964865968132395,3.899512767791748,1.2412638783454897,2.1004714512825013,-2.1004714512825013,-2.3992935109138487,-3.024911026239395,0.5244998603105545,1.4004859228134154,1.7811480650901794,2.5235804224014284,1.7811480650901794,2.5235804224014284,0.01,0.001
0.35,35.0,0350,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0350__sim_01,local_risk_minimization,local_risk_minimization,0.0013530513970181,0.7135795950889587,2.710659503936768,3.995115995407105,4.776867866516113,2.198905229568481,6.213189125061035,0.0013530513346195,0.7135795492724939,0.5301495603144168,0.5091976038878496,3.899512767791748,1.2457605361938475,2.1615191864967347,-2.1615191864967347,-2.4863084363937378,-3.0633690240383147,0.5278747395277024,1.4170065823793412,1.810963143825531,2.586234951019287,1.810963143825531,2.586234951019287,0.01,0.001
0.36,36.0,0360,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0360__sim_01,local_risk_minimization,local_risk_minimization,0.0032232063822448,0.7302792072296143,2.718827247619629,4.047651290893555,4.847527980804443,2.197396278381348,6.5444440841674805,0.0032232067942619,0.7302791754652749,0.540104804122448,0.5333180631802804,4.421468734741211,1.2927205085754392,2.2108995270729066,-2.2108995270729066,-2.539626137018204,-3.102236239910125,0.5359809341669083,1.449178115129471,1.8551232392787933,2.663202998638153,1.8551232392787933,2.663202998638153,0.01,0.001
0.37,37.0,0370,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0370__sim_01,local_risk_minimization,local_risk_minimization,0.0035947517026215,0.7417080402374268,2.724665641784668,4.093647480010986,4.932222366333008,2.197108507156372,6.5444440841674805,0.0035947503685951,0.7417080858074326,0.5463603689789772,0.5501438067823384,4.421468734741211,1.3051901757717133,2.302357399463653,-2.302357399463653,-2.586417136192322,-3.2169182741642,0.5417025406122208,1.4801849726438523,1.900239799261093,2.724498839378357,1.900239799261093,2.724498839378357,0.01,0.001
