band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.29,28.999999999999996,0290,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0290__sim_01,bs_delta_hedging,bs_delta_hedging,-1.5114483833312988,1.2009222507476809,6.323023319244385,8.180819511413574,9.231972694396973,5.390411853790283,13.290748596191406,-1.5114485105633737,1.2009223024313005,1.6126412827134131,3.726690976561136,9.36489963531494,3.6002421379089355,4.679640865325927,-4.679640865325927,-5.16343930721283,-6.09230849647522,2.4385246403694154,3.795473457336426,4.285295620918274,5.3302111196517945,4.285295620918274,5.3302111196517945,0.01,0.001
0.3,30.0,0300,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0300__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4876105785369873,1.1982136964797974,6.295234203338623,8.169398307800293,9.22380828857422,5.366432189941406,13.290748596191406,-1.4876106136858462,1.1982136963012815,1.5885517398297786,3.64870139995476,9.36489963531494,3.578872394561768,4.704368991851807,-4.704368991851807,-5.153217182159424,-6.073064646720886,2.410900731563568,3.7824318280220033,4.27394280910492,5.322094926834106,4.27394280910492,5.322094926834106,0.01,0.001
0.31,31.0,0310,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0310__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4681460857391355,1.1915624141693115,6.27238655090332,8.137487411499023,9.189704895019531,5.346851348876953,13.290748596191406,-1.4681461814701555,1.1915623782719278,1.567309608310461,3.5752741114784525,9.36489963531494,3.5450064182281493,4.685567598342895,-4.685567598342895,-5.124569592475891,-6.071316550254822,2.3881885232925417,3.7556545650959015,4.242220997810364,5.288193426132202,4.242220997810364,5.288193426132202,0.01,0.001
0.32,32.0,0320,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0320__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4506410360336304,1.1958080530166626,6.255413055419922,8.159989356994629,9.264123916625977,5.3292412757873535,13.290748596191406,-1.4506409963309763,1.1958080553929489,1.5515309958517551,3.5343162055787936,9.36489963531494,3.548712015151977,4.71754340171814,-4.71754340171814,-5.182486805915833,-6.084353582382202,2.3713158696651457,3.7593584451675417,4.2645889449119565,5.362170310020447,4.2645889449119565,5.362170310020447,0.01,0.001
0.33,33.0,0330,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0330__sim_01,bs_delta_hedging,bs_delta_hedging,-1.433649659156799,1.1963748931884766,6.238846778869629,8.153141021728516,9.201437950134276,5.312148571014404,12.34418487548828,-1.4336496661245823,1.1963748981722986,1.5369043658912185,3.486664262155904,8.42395305633545,3.5545965671539306,4.655299215316773,-4.655299215316773,-5.159487619400024,-6.071317928314209,2.354848060846329,3.756699895620346,4.25778131866455,5.299857649803162,4.25778131866455,5.299857649803162,0.01,0.001
0.34,34.0,0340,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0340__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4094562530517578,1.2007662057876587,6.214630603790283,8.149822235107422,9.196697235107422,5.287810802459717,12.97980499267578,-1.4094561904251577,1.2007662024535617,1.520688824313879,3.4284062256825454,9.055800437927246,3.5563627958297728,4.676436805725098,-4.676436805725098,-5.136427631378174,-6.096447025299073,2.330775174188614,3.740657307624817,4.254483003616333,5.295144100189209,4.254483003616333,5.295144100189209,0.01,0.001
0.35,35.0,0350,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0350__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3927069902420044,1.1979552507400513,6.196106433868408,8.097674369812012,9.140743255615234,5.270961761474609,11.41912078857422,-1.3927069573760034,1.197955288639072,1.5101761576771735,3.374729542701847,7.5043792724609375,3.5041713237762453,4.638774833679199,-4.638774833679199,-5.053496689796448,-6.071363459587097,2.3123610349178314,3.699830481290818,4.202643855571747,5.239522638320923,4.202643855571747,5.239522638320923,0.01,0.001
0.36,36.0,0360,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0360__sim_01,bs_delta_hedging,bs_delta_hedging,-1.369441032409668,1.2081339359283447,6.17620849609375,8.110068321228027,9.199970245361328,5.247557163238525,11.667072296142578,-1.3694410442948342,1.2081339806042315,1.4984682683348656,3.3349564888899508,7.750859260559082,3.491117262840271,4.638774833679199,-4.638774833679199,-5.086034164428711,-6.21444317150116,2.292581512117386,3.698883631944657,4.21496360874176,5.298398199081421,4.21496360874176,5.298398199081421,0.01,0.001
0.37,37.0,0370,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0370__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3483446836471558,1.2205805778503418,6.160879135131836,8.104475975036621,9.180465698242188,5.226334571838379,11.039262771606444,-1.3483446822226048,1.2205806090388702,1.4942127412974835,3.307850405239676,7.126774787902832,3.466642165184021,4.64034836769104,-4.64034836769104,-5.142168545722962,-6.136245125770569,2.277342680549621,3.6822453343868258,4.209405263900757,5.279008951187134,4.209405263900757,5.279008951187134,0.01,0.001
0.38,38.0,0380,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0380__sim_01,bs_delta_hedging,bs_delta_hedging,-1.332753300666809,1.2370028495788574,6.155855655670166,8.105985641479492,9.178850173950195,5.210649967193604,11.049278259277344,-1.3327531994700432,1.237002904366887,1.497044026196003,3.306407276109752,7.136731147766113,3.4314531803131105,4.671308441162109,-4.671308441162109,-5.171303992271423,-5.991377619743347,2.272349323129654,3.673762288808823,4.210905584812164,5.277403645515442,4.210905584812164,5.277403645515442,0.01,0.001
