band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.185,18.5,0185,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0185__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4827024936676023,1.6474305391311646,17.77603530883789,46.87033462524414,68.2940902709961,10.531454086303713,117.98361206054688,-1.4827025646361682,1.6474305118186925,1.6792623886463858,4.91243418644987,15.126449584960938,4.457262301445007,6.603193302154541,-6.603193302154541,-7.534861030578613,-10.039304222106932,2.665976480746269,4.863143136382103,5.789916848182679,8.073595695495605,5.789916848182679,8.073595695495605,0.01,0.001
0.19,19.0,0190,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0190__sim_01,bs_delta_hedging,bs_delta_hedging,-1.468320608139038,1.659225344657898,17.76337432861328,46.88174057006836,68.27183532714844,10.517009735107422,117.98361206054688,-1.468320631911895,1.6592252907083884,1.6742851530660512,4.9089940434244825,17.64345932006836,4.45441632270813,6.551976232528687,-6.551976232528687,-7.450047044754029,-10.039304222106932,2.6578631232261656,4.861883325695992,5.7890212345123295,8.05744108915329,5.7890212345123295,8.05744108915329,0.01,0.001
0.195,19.5,0195,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0195__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4554105997085571,1.672482967376709,17.752941131591797,46.89916229248047,68.26136016845703,10.504032135009766,117.98361206054688,-1.455410543702064,1.6724829157057044,1.669126465159362,4.915418954046592,24.14763641357422,4.441637563705444,6.551976232528687,-6.551976232528687,-7.528844966888427,-10.119847730636597,2.6472077598929404,4.867463327646256,5.816248497009277,8.190530893802643,5.816248497009277,8.190530893802643,0.01,0.001
0.2,20.0,0200,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0200__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4429019689559937,1.6978607177734375,17.74140739440918,46.879173278808594,68.2297592163086,10.491877555847168,117.98361206054688,-1.4429018811285133,1.697860756399158,1.6705922016451702,4.9646969866845225,24.14763641357422,4.471882629394531,6.670451126098633,-6.670451126098633,-7.678832550048828,-10.65935011291504,2.6477439892053605,4.910891982793808,5.883823199272156,8.336772773265839,5.883823199272156,8.336772773265839,0.01,0.001
0.205,20.5,0205,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0205__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4273574352264404,1.7086145877838137,17.7215576171875,46.85208511352539,68.19359588623047,10.476306915283203,117.98361206054688,-1.4273572994623085,1.7086146766073418,1.6662342389239682,4.956712973446345,24.14763641357422,4.470169234275818,6.60558162689209,-6.60558162689209,-7.837672247886657,-10.65935011291504,2.637691114091873,4.90659254515171,5.884696676254272,8.383896367549896,5.884696676254272,8.383896367549896,0.01,0.001
0.21,21.0,0210,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0210__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4132214784622192,1.728446364402771,17.713115692138672,46.8641242980957,68.19979858398438,10.462221145629885,117.98361206054688,-1.4132215017257883,1.7284463526116634,1.6640354908724009,4.984721806796655,24.14763641357422,4.487759399414062,6.657454357147217,-6.657454357147217,-7.843392524719238,-10.65937487602234,2.633106609249115,4.93698924934864,5.940311339855194,8.442950096130371,5.940311339855194,8.442950096130371,0.01,0.001
0.215,21.5,0215,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0215__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4010131359100342,1.7458473443984983,17.703550338745117,46.84071350097656,68.20175170898438,10.449926376342772,117.98361206054688,-1.4010130323597332,1.7458473793694262,1.6619999008494066,5.010820588892908,24.14763641357422,4.511723423004151,6.80510537147522,-6.80510537147522,-7.934662203788757,-10.824143529891968,2.6270741870880125,4.961009501695633,5.987161721229553,8.588440942764283,5.987161721229553,8.588440942764283,0.01,0.001
0.22,22.0,0220,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0220__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3864185810089111,1.755136489868164,17.690393447875977,46.86744689941406,68.18736267089844,10.435528755187988,117.98361206054688,-1.3864185275758252,1.755136484674205,1.6579616881112205,5.0026604134400445,24.14763641357422,4.46512770652771,6.821042623519897,-6.821042623519897,-7.949183430671692,-10.986149183273316,2.618331207942963,4.953273631334305,5.998257431030273,8.603081464767456,5.998257431030273,8.603081464767456,0.01,0.001
0.225,22.5,0225,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0225__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3725720643997192,1.768746018409729,17.67813491821289,46.8607063293457,68.2015151977539,10.42197036743164,117.98361206054688,-1.372571997960194,1.7687459559774716,1.6548278009197936,5.012416146371099,24.14763641357422,4.470133209228516,6.85512710571289,-6.85512710571289,-7.980527181625366,-11.001825929641724,2.6104960648179056,4.962555568695068,6.014022243022919,8.667610874176026,6.014022243022919,8.667610874176026,0.01,0.001
0.23,23.0,0230,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0230__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3585220575332642,1.7795878648757937,17.66608238220215,46.87641143798828,68.24961853027344,10.408268928527832,117.98361206054688,-1.358522122150121,1.7795878249090458,1.6489293952743027,5.012515182935776,24.14763641357422,4.491608095169067,6.880419120788574,-6.880419120788574,-8.09621850013733,-11.086336791992188,2.5992098778009414,4.978679407715798,6.04096622133255,8.741040496826171,6.04096622133255,8.741040496826171,0.01,0.001
0.235,23.5,0235,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0235__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3493515253067017,1.7923331260681152,17.659244537353516,46.86750793457031,68.2539291381836,10.399347305297852,117.98361206054688,-1.3493515637029077,1.792333097557902,1.647014570841135,5.033207575068986,24.14763641357422,4.469143867492676,7.012201633453369,-7.012201633453369,-8.116255407333375,-11.001825929641724,2.59846020706892,5.001507271051407,6.077104016780853,8.789925165176392,6.077104016780853,8.789925165176392,0.01,0.001
0.24,24.0,0240,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0240__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3409626483917236,1.8042163848876955,17.648849487304688,46.86113739013672,68.25562286376953,10.390862464904783,117.98361206054688,-1.3409626788097664,1.8042163179921824,1.6473361301300582,5.053377428069932,24.14763641357422,4.4633102178573605,7.134899444580078,-7.134899444580078,-8.226144037246705,-11.086336791992188,2.5959877793431283,5.01037998175621,6.100970842838287,8.833469142913819,6.100970842838287,8.833469142913819,0.01,0.001
0.245,24.5,0245,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0245__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3265962600708008,1.8318637609481807,17.634233474731445,46.850006103515625,68.25604248046875,10.376154899597168,117.98361206054688,-1.3265962348516562,1.8318638152088351,1.6505880580216643,5.115582607794059,24.14763641357422,4.487662935256958,7.150644283294677,-7.150644283294677,-8.24697627067566,-11.480678466796876,2.5949682780861854,5.043112626791,6.146439319133759,9.012713718414307,6.146439319133759,9.012713718414307,0.01,0.001
0.25,25.0,0250,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0250__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3185101747512815,1.8357999324798584,17.623638153076172,46.849647521972656,68.22764587402344,10.368059158325195,117.98361206054688,-1.3185101722241728,1.8357998936907096,1.6492171209337538,5.108630323933438,24.14763641357422,4.477912402153015,7.046153783798218,-7.046153783798218,-8.227094841003417,-11.556810819625854,2.5909206888318064,5.029309809088707,6.124678381443024,8.988811492919922,6.124678381443024,8.988811492919922,0.01,0.001
0.255,25.5,0255,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0255__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3104853630065918,1.874091625213623,17.624956130981445,46.85350799560547,68.24475860595703,10.360301971435549,117.98361206054688,-1.3104852144664152,1.8740916305861424,1.655293075935217,5.229590937168112,24.14763641357422,4.520039534568786,7.120083131790161,-7.120083131790161,-8.30845073699951,-11.916120849609374,2.5959241550207137,5.086364881157875,6.2234575829505925,9.310258264541623,6.2234575829505925,9.310258264541623,0.01,0.001
0.26,26.0,0260,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0260__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3005437850952148,1.9045902490615845,17.620975494384766,46.8764762878418,68.2389144897461,10.350350379943848,117.98361206054688,-1.3005437003151046,1.9045902410756808,1.6570094224533998,5.3188779028300255,32.680355072021484,4.522588205337525,7.195689039230347,-7.195689039230347,-8.57520793914795,-12.062935707092286,2.5944158455848694,5.126610862135888,6.290442071437836,9.56273582458496,6.290442071437836,9.56273582458496,0.01,0.001
0.265,26.5,0265,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0265__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2923953533172607,1.917125105857849,17.614540100097656,46.86232376098633,68.24215698242188,10.342487335205078,117.98361206054688,-1.292395400984259,1.9171251432810243,1.6573057196426206,5.345654687485552,32.680355072021484,4.560770988464356,7.218546543121338,-7.218546543121338,-8.698648052215576,-12.418706314086917,2.592174403655529,5.151098122477531,6.322054068565369,9.648027818202973,6.322054068565369,9.648027818202973,0.01,0.001
0.27,27.0,0270,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0270__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2844994068145752,1.9322857856750488,17.610931396484375,46.89083480834961,68.25818634033203,10.334914207458496,117.98361206054688,-1.2844994388017104,1.9322857311103632,1.6605587460681563,5.383666954934619,32.680355072021484,4.591252517700196,7.2191167831420895,-7.2191167831420895,-8.709881658554076,-12.566915399551393,2.5928765810251235,5.174550853729248,6.348686548709869,9.672972333431243,6.348686548709869,9.672972333431243,0.01,0.001
0.275,27.500000000000004,0275,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0275__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2771310806274414,1.9516136646270752,17.60403823852539,46.88650131225586,68.25982666015625,10.327536582946776,117.98361206054688,-1.2771310186356304,1.951613672700696,1.6639945601970425,5.439859566233581,32.680355072021484,4.601990604400635,7.321726703643799,-7.321726703643799,-8.735233526229859,-12.566999517440795,2.596287008666992,5.209606088399887,6.406920876502991,9.767813365459444,6.406920876502991,9.767813365459444,0.01,0.001
0.28,28.000000000000004,0280,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0280__sim_01,bs_delta_hedging,bs_delta_hedging,-1.266116499900818,1.978397011756897,17.596343994140625,46.9103889465332,68.28226470947266,10.316672325134276,117.98361206054688,-1.266116469218902,1.9783970736922047,1.6650512091352545,5.517105894821219,32.680355072021484,4.587573909759521,7.347457304000854,-7.347457304000854,-8.873322219848633,-13.083539142608643,2.5933390247821806,5.234109924435615,6.472593996047974,10.0224382853508,6.472593996047974,10.0224382853508,0.01,0.001
0.285,28.499999999999996,0285,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0285__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2551921606063845,1.9896470308303835,17.587182998657227,46.90938949584961,68.29342651367188,10.306212425231934,117.98361206054688,-1.2551922515707463,1.989647012097816,1.6653932414602863,5.534202821153007,32.680355072021484,4.60085883140564,7.368754329681396,-7.368754329681396,-8.881815080642701,-14.002107334136962,2.588299197411537,5.241557017564774,6.491357431411744,10.045257353782654,6.491357431411744,10.045257353782654,0.01,0.001
0.29,28.999999999999996,0290,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0290__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2415364980697632,2.0101394653320312,17.57624053955078,46.90991973876953,68.2850570678711,10.292019844055176,117.98361206054688,-1.2415365602799833,2.010139492286184,1.6687128919745935,5.58207380896041,32.680355072021484,4.607894444465638,7.467925128936767,-7.467925128936767,-9.010681972503662,-14.002107334136962,2.586215144717693,5.267442465782166,6.544435240745544,10.156793422698977,6.544435240745544,10.156793422698977,0.01,0.001
0.295,29.5,0295,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0295__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2368767261505127,2.0413594245910645,17.58095359802246,46.91822814941406,68.23429870605469,10.287237167358398,117.98361206054688,-1.236876773156659,2.041359587534932,1.6755838246382448,5.697013117595216,32.75638198852539,4.627040672302246,7.529615230560302,-7.529615230560302,-9.010681972503662,-14.36511392402649,2.5958903324842453,5.311502800703049,6.623349590778351,10.376159777641297,6.623349590778351,10.376159777641297,0.01,0.001
0.3,30.0,0300,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0300__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2247450351715088,2.054826498031616,17.572078704833984,46.92953109741211,68.2497787475586,10.27479076385498,117.98361206054688,-1.22474499470189,2.0548263229669064,1.6757678501275162,5.722311519605029,32.75638198852539,4.65193772315979,7.615532093048095,-7.615532093048095,-9.08839834213257,-14.112351421356202,2.591458768928051,5.331180398464203,6.653249461174012,10.426249594688416,6.653249461174012,10.426249594688416,0.01,0.001
0.305,30.5,0305,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0305__sim_01,bs_delta_hedging,bs_delta_hedging,-1.216691970825195,2.077073335647583,17.569915771484375,46.91016387939453,68.23493957519531,10.267276763916016,117.98361206054688,-1.2166920336016829,2.0770732912105987,1.6785487515933488,5.794572961690228,32.75638198852539,4.663360953330994,7.759318752288818,-7.759318752288818,-9.31979838848114,-14.235482942581177,2.592546259617805,5.371312927484512,6.725393239498138,10.625163950920104,6.725393239498138,10.625163950920104,0.01,0.001
0.31,31.0,0310,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0310__sim_01,bs_delta_hedging,bs_delta_hedging,-1.206007957458496,2.096246719360352,17.560361862182617,46.91616439819336,68.26434326171875,10.257343292236328,117.98361206054688,-1.2060079471646543,2.0962466987871085,1.6823901293935222,5.848705390800154,32.75638198852539,4.720956826210022,7.801416435241699,-7.801416435241699,-9.362462062835691,-14.412410787582395,2.591384154379368,5.402591622591019,6.765896501541138,10.66758285999298,6.765896501541138,10.66758285999298,0.01,0.001
0.315,31.5,0315,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0315__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1876499652862549,2.1163721084594727,17.54446792602539,46.92931365966797,68.25061798095703,10.239593505859377,117.98361206054688,-1.187650000486997,2.1163720382139366,1.6811874509568645,5.889543127790577,32.75638198852539,4.692955780029297,7.854776029586792,-7.854776029586792,-9.381850662231445,-15.126598743438722,2.582496232259273,5.406733673095703,6.785970698833466,10.811083331108094,6.785970698833466,10.811083331108094,0.01,0.001
0.32,32.0,0320,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0320__sim_01,bs_delta_hedging,bs_delta_hedging,-1.183500051498413,2.132797956466675,17.543094635009766,46.93272018432617,68.24154663085938,10.234938621520996,117.98361206054688,-1.1835000246573557,2.132797922488237,1.6857927180407186,5.949499286534099,32.75638198852539,4.728285646438598,7.932916374206543,-7.932916374206543,-9.440660667419433,-15.275803647994996,2.586428853034973,5.44238314473629,6.834430202960968,10.897134418487548,6.834430202960968,10.897134418487548,0.01,0.001
0.325,32.5,0325,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0325__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1770166158676147,2.1511096954345703,17.539539337158203,46.92642974853516,68.252197265625,10.22926139831543,117.98361206054688,-1.1770165804700137,2.151109627730719,1.6888511203548315,6.012640661217116,32.75638198852539,4.772912192344665,7.9553946590423585,-7.9553946590423585,-9.55696391582489,-15.63279571723938,2.588817550623417,5.485721767187118,6.899921796798706,10.990165872573852,6.899921796798706,10.990165872573852,0.01,0.001
0.33,33.0,0330,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0330__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1636463403701782,2.1708364486694336,17.528718948364258,46.92279815673828,68.22982788085938,10.216301918029783,117.98361206054688,-1.163646256322713,2.170836539139557,1.692420172673414,6.066603889517278,32.75638198852539,4.765317296981811,7.983862724304199,-7.983862724304199,-9.619239473342896,-16.119088552474974,2.5848631409168243,5.49312313580513,6.911043791770935,11.158553681373595,6.911043791770935,11.158553681373595,0.01,0.001
0.335,33.5,0335,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0335__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1606876850128174,2.192724227905273,17.536762237548828,46.93254852294922,68.22582244873047,10.213406562805176,117.98361206054688,-1.160687782330738,2.192724169082877,1.6980440935460352,6.1552354097320405,32.75638198852539,4.779293417930603,8.107794761657715,-8.107794761657715,-9.666778688430783,-16.274409614562988,2.5925605684280395,5.538931219935417,6.986627828598023,11.27785587310791,6.986627828598023,11.27785587310791,0.01,0.001
0.34,34.0,0340,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0340__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1481558084487915,2.205556154251098,17.525896072387695,46.92524337768555,68.211669921875,10.201374053955078,117.98361206054688,-1.148155820893493,2.2055561376064428,1.6979123944461545,6.182739665185059,32.75638198852539,4.811850547790527,8.1992378616333,-8.1992378616333,-9.970987539291382,-16.1415133228302,2.586125801956653,5.557649518847466,7.023387269973755,11.36551739692688,7.023387269973755,11.36551739692688,0.01,0.001
0.345,34.5,0345,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0345__sim_01,bs_delta_hedging,bs_delta_hedging,-1.135880470275879,2.206039428710937,17.505477905273438,46.88641357421875,68.18704986572266,10.18852996826172,117.98361206054688,-1.1358805488532726,2.2060393832879823,1.696569648944129,6.1568343818808335,32.75638198852539,4.794223070144653,8.052732820510863,-8.052732820510863,-10.040741214752195,-15.632538314819335,2.5782310685038565,5.536334995627403,6.98422648525238,11.312952275276183,6.98422648525238,11.312952275276183,0.01,0.001
0.35,35.0,0350,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0350__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1365275382995603,2.223287343978882,17.51683235168457,46.887088775634766,68.18704986572266,10.189387321472168,117.98361206054688,-1.1365274611747092,2.2232873652463865,1.7009607979347665,6.234701378468449,32.75638198852539,4.787321519851685,8.111509895324707,-8.111509895324707,-10.11953748703003,-15.841239393234252,2.585825433474779,5.5762934223413465,7.05190407705307,11.472394757270813,7.05190407705307,11.472394757270813,0.01,0.001
0.355,35.5,0355,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0355__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1323068141937256,2.2549753189086914,17.517053604125977,46.89488983154297,68.18704986572266,10.18544578552246,117.98361206054688,-1.1323068859065843,2.254975501327102,1.70850681207771,6.36703339545688,34.12696838378906,4.815323734283448,8.272754917144775,-8.272754917144775,-10.134367427825929,-16.274409614562988,2.594620202887058,5.634743758440018,7.147132452487946,11.711307892799375,7.147132452487946,11.711307892799375,0.01,0.001
0.36,36.0,0360,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0360__sim_01,bs_delta_hedging,bs_delta_hedging,-1.12245512008667,2.266659736633301,17.503555297851562,46.8902702331543,68.1899642944336,10.176212310791016,117.98361206054688,-1.122455085373503,2.266659783860096,1.7105786728958323,6.397651994449536,34.12696838378906,4.864429998397827,8.336371822357178,-8.336371822357178,-10.45170440196991,-16.290958841323853,2.592194821530581,5.656302567720413,7.189558913707733,11.726661014556884,7.189558913707733,11.726661014556884,0.01,0.001
0.365,36.5,0365,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0365__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1126538515090942,2.28583025932312,17.502742767333984,46.89802169799805,68.19007110595703,10.167263984680176,117.98361206054688,-1.1126538197364153,2.285830077009925,1.714024338782668,6.463017663537235,34.12696838378906,4.864014911651611,8.358691349029542,-8.358691349029542,-10.455488977432251,-16.324132713317873,2.5922550027906897,5.681092605710029,7.247198282718658,11.8385840177536,7.247198282718658,11.8385840177536,0.01,0.001
0.37,37.0,0370,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0370__sim_01,bs_delta_hedging,bs_delta_hedging,-1.107391357421875,2.299072265625,17.505958557128906,46.90435028076172,68.19380187988281,10.162714958190918,117.98361206054688,-1.1073912945156876,2.299072368693105,1.7203044085483492,6.512049235657255,34.12696838378906,4.861544799804688,8.476386890411376,-8.476386890411376,-10.455488977432251,-16.290958841323853,2.597282782638073,5.7091318885087965,7.278683350086212,11.862234048843384,7.278683350086212,11.862234048843384,0.01,0.001
0.375,37.5,0375,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0375__sim_01,bs_delta_hedging,bs_delta_hedging,-1.1060519218444824,2.3174750804901123,17.509965896606445,46.904483795166016,68.1767349243164,10.160541534423828,117.98361206054688,-1.106051886927239,2.317474930614277,1.724958637267347,6.594040830600956,34.12696838378906,4.883651685714722,8.487985134124756,-8.487985134124756,-10.592724161148071,-17.160600263595583,2.6038663704395293,5.755360414624215,7.344577749252319,12.02833489894867,7.344577749252319,12.02833489894867,0.01,0.001
0.38,38.0,0380,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0380__sim_01,bs_delta_hedging,bs_delta_hedging,-1.0948623418807983,2.3344123363494877,17.502294540405273,46.91813278198242,68.17298126220703,10.149462699890137,117.98361206054688,-1.0948623238225137,2.334412363222772,1.726928259229627,6.648204589693359,34.12696838378906,4.920907211303711,8.558578300476075,-8.558578300476075,-10.582680854797363,-17.61753388595581,2.601954621762037,5.78394165790081,7.382082501411438,12.1083255815506,7.382082501411438,12.1083255815506,0.01,0.001
0.385,38.5,0385,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0385__sim_01,bs_delta_hedging,bs_delta_hedging,-1.0889511108398438,2.344904899597168,17.49913787841797,46.921875,68.20145416259766,10.143715858459473,117.98361206054688,-1.0889510676127847,2.3449050209732,1.7304172096700163,6.684393985040346,34.12696838378906,4.923353457450866,8.620852165222168,-8.620852165222168,-10.671039152145386,-16.669303129196166,2.6022274423778056,5.803011479735375,7.426620944023132,12.12895661830902,7.426620944023132,12.12895661830902,0.01,0.001
