band_bound,band_pct,band_slug,n_simulations,benchmark_point_mean_mean,benchmark_point_mean_std,benchmark_point_stddev_mean,benchmark_point_stddev_std,benchmark_point_cvar_50_mean,benchmark_point_cvar_50_std,benchmark_point_cvar_95_mean,benchmark_point_cvar_95_std,benchmark_point_cvar_99_mean,benchmark_point_cvar_99_std,benchmark_point_mae_mean,benchmark_point_mae_std,benchmark_point_worstcase_mean,benchmark_point_worstcase_std,benchmark_empirical_mean_error_mean,benchmark_empirical_mean_error_std,benchmark_empirical_std_error_mean,benchmark_empirical_std_error_std,benchmark_empirical_mae_error_mean,benchmark_empirical_mae_error_std,benchmark_empirical_mse_error_mean,benchmark_empirical_mse_error_std,benchmark_empirical_worst_case_mean,benchmark_empirical_worst_case_std,benchmark_empirical_var_95_mean,benchmark_empirical_var_95_std,benchmark_empirical_var_99_mean,benchmark_empirical_var_99_std,benchmark_empirical_q_1pct_mean,benchmark_empirical_q_1pct_std,benchmark_empirical_q_0_5pct_mean,benchmark_empirical_q_0_5pct_std,benchmark_empirical_q_0_1pct_mean,benchmark_empirical_q_0_1pct_std,benchmark_empirical_cvar_50_mean,benchmark_empirical_cvar_50_std,benchmark_empirical_cvar_90_mean,benchmark_empirical_cvar_90_std,benchmark_empirical_cvar_95_mean,benchmark_empirical_cvar_95_std,benchmark_empirical_cvar_99_mean,benchmark_empirical_cvar_99_std,benchmark_empirical_es_95_mean,benchmark_empirical_es_95_std,benchmark_empirical_es_99_mean,benchmark_empirical_es_99_std,benchmark_empirical_exceedance_left_1pct_mean,benchmark_empirical_exceedance_left_1pct_std,benchmark_empirical_exceedance_left_0_1pct_mean,benchmark_empirical_exceedance_left_0_1pct_std
0.05,5.0,0050,1,-1.9477945566177368,0.0,2.4004557132720947,0.0,22.258377075195312,0.0,63.13876724243164,0.0,99.05953216552734,0.0,12.94369411468506,0.0,231.47573852539065,0.0,-1.947794540558748,0.0,2.400455648682637,0.0,2.188552344464824,0.0,9.556090893522844,0.0,85.67679595947266,0.0,5.921694278717041,0.0,9.51184983253479,0.0,-9.51184983253479,0.0,-11.294276714324951,0.0,-17.458271911621093,0.0,3.4978060952782632,0.0,6.758942297697067,0.0,8.368806683063507,0.0,13.197959098815918,0.0,8.368806683063507,0.0,13.197959098815918,0.0,0.01,0.0,0.001,0.0
0.055,5.5,0055,1,-1.9269273281097408,0.0,2.400669813156128,0.0,22.22951316833496,0.0,63.11103820800781,0.0,99.04015350341795,0.0,12.9227294921875,0.0,231.47573852539065,0.0,-1.926927281521706,0.0,2.4006697178773178,0.0,2.173309898379774,0.0,9.476263842605794,0.0,85.67679595947266,0.0,5.874952507019043,0.0,9.540846166610718,0.0,-9.540846166610718,0.0,-11.114680037498474,0.0,-17.516327758789064,0.0,3.475484563171864,0.0,6.738647649288177,0.0,8.353943719387054,0.0,13.196679477691651,0.0,8.353943719387054,0.0,13.196679477691651,0.0,0.01,0.0,0.001,0.0
0.06,6.0,0060,1,-1.9084599018096924,0.0,2.4036753177642822,0.0,22.205541610717773,0.0,63.11949157714844,0.0,99.06651306152344,0.0,12.904167175292969,0.0,231.47573852539065,0.0,-1.908460033642137,0.0,2.40367540915599,0.0,2.161897710527046,0.0,9.419875172590563,0.0,85.67679595947266,0.0,5.855127191543579,0.0,9.51126205444336,0.0,-9.51126205444336,0.0,-11.159590725898742,0.0,-17.264812379837036,0.0,3.458018655085564,0.0,6.716692686080933,0.0,8.334608630180359,0.0,13.195300045013427,0.0,8.334608630180359,0.0,13.195300045013427,0.0,0.01,0.0,0.001,0.0
0.065,6.5,0065,1,-1.8930015563964844,0.0,2.4148378372192383,0.0,22.189781188964844,0.0,63.119998931884766,0.0,99.06745910644533,0.0,12.888700485229492,0.0,231.47573852539065,0.0,-1.893001473711432,0.0,2.414837751560301,0.0,2.1553385157321627,0.0,9.414895945834465,0.0,85.67679595947266,0.0,5.853573846817016,0.0,9.49648509979248,0.0,-9.49648509979248,0.0,-11.327404317855834,0.0,-17.257971139907838,0.0,3.4452831858634947,0.0,6.730356665372849,0.0,8.346784453868866,0.0,13.25401710987091,0.0,8.346784453868866,0.0,13.25401710987091,0.0,0.01,0.0,0.001,0.0
0.07,7.000000000000001,0070,1,-1.8712329864501955,0.0,2.418242216110229,0.0,22.160009384155277,0.0,63.09159469604492,0.0,99.06631469726562,0.0,12.8668851852417,0.0,231.47573852539065,0.0,-1.871233071664018,0.0,2.4182421107868293,0.0,2.143326196212518,0.0,9.349408114871895,0.0,85.67597198486328,0.0,5.843070697784424,0.0,9.515286083221437,0.0,-9.515286083221437,0.0,-11.413487300872802,0.0,-17.742933336257934,0.0,3.424860790014267,0.0,6.709957778453827,0.0,8.324357339382171,0.0,13.25466643333435,0.0,8.324357339382171,0.0,13.25466643333435,0.0,0.01,0.0,0.001,0.0
0.075,7.5,0075,1,-1.847589492797852,0.0,2.417524814605713,0.0,22.126014709472656,0.0,63.08373260498047,0.0,99.05989074707033,0.0,12.84316349029541,0.0,231.47573852539065,0.0,-1.847589502361037,0.0,2.417524904112871,0.0,2.1298271957476813,0.0,9.258013631240653,0.0,85.67597198486328,0.0,5.790105581283569,0.0,9.471149559020995,0.0,-9.471149559020995,0.0,-11.2106489276886,0.0,-17.35782515525818,0.0,3.3995149916768077,0.0,6.680305940628052,0.0,8.289236956596374,0.0,13.15286699771881,0.0,8.289236956596374,0.0,13.15286699771881,0.0,0.01,0.0,0.001,0.0
0.08,8.0,0080,1,-1.8255208730697632,0.0,2.419718980789185,0.0,22.096620559692383,0.0,63.06768798828125,0.0,99.02803802490234,0.0,12.82127857208252,0.0,231.47573852539065,0.0,-1.825520855991125,0.0,2.4197190013433363,0.0,2.1177111278599696,0.0,9.187566441120564,0.0,85.67597198486328,0.0,5.7888328552246096,0.0,9.496528120040894,0.0,-9.496528120040894,0.0,-11.175148105621338,0.0,-17.61727366256714,0.0,3.3771092910051346,0.0,6.652292997360229,0.0,8.272821760177612,0.0,13.091019043922424,0.0,8.272821760177612,0.0,13.091019043922424,0.0,0.01,0.0,0.001,0.0
0.085,8.5,0085,1,-1.80827796459198,0.0,2.428673505783081,0.0,22.080249786376957,0.0,63.11245346069336,0.0,99.00442504882812,0.0,12.804010391235352,0.0,231.47573852539065,0.0,-1.808278030074542,0.0,2.4286734844881064,0.0,2.1085556610613887,0.0,9.168324328305866,0.0,85.67597198486328,0.0,5.788848495483398,0.0,9.488243923187255,0.0,-9.488243923187255,0.0,-11.25682074546814,0.0,-17.315511960983276,0.0,3.365529443895817,0.0,6.658412434577942,0.0,8.294600859165191,0.0,13.124581971168515,0.0,8.294600859165191,0.0,13.124581971168515,0.0,0.01,0.0,0.001,0.0
0.09,9.0,0090,1,-1.7900582551956177,0.0,2.427573204040528,0.0,22.05722999572754,0.0,63.101810455322266,0.0,99.0076675415039,0.0,12.785820960998535,0.0,231.47573852539065,0.0,-1.790058225696825,0.0,2.42757308826215,0.0,2.09622869176628,0.0,9.097419550239495,0.0,85.67597198486328,0.0,5.772454595565796,0.0,9.405637636184691,0.0,-9.405637636184691,0.0,-11.17145676612854,0.0,-17.232703388214112,0.0,3.3478571296572683,0.0,6.640284208536148,0.0,8.2802375831604,0.0,13.071751909255982,0.0,8.2802375831604,0.0,13.071751909255982,0.0,0.01,0.0,0.001,0.0
0.095,9.5,0095,1,-1.7726221084594729,0.0,2.43472671508789,0.0,22.03806495666504,0.0,63.08292007446289,0.0,98.9912567138672,0.0,12.768259048461914,0.0,231.47573852539065,0.0,-1.772622068811678,0.0,2.4347265894274064,0.0,2.0880513333487367,0.0,9.070082564103002,0.0,85.67597198486328,0.0,5.771395063400268,0.0,9.45588794708252,0.0,-9.45588794708252,0.0,-11.233961448669431,0.0,-17.232703388214112,0.0,3.332001301634312,0.0,6.628490787744522,0.0,8.270295271873474,0.0,13.120766978263855,0.0,8.270295271873474,0.0,13.120766978263855,0.0,0.01,0.0,0.001,0.0
