band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.1,10.0,0100,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0100__sim_01,asian_delta_hedging,asian_delta_hedging,-1.8329064846038816,0.5745508074760437,4.464935779571533,5.367315292358398,5.827171802520752,4.005146026611328,7.086179733276367,-1.832906519174576,0.5745507851241582,1.832906519174576,3.6896549127194462,4.895655155181885,2.881385564804077,3.351498217582703,-3.351498217582703,-3.540773355960846,-4.007670348167419,2.289967280268669,2.9607974655628206,3.186992210388184,3.6441192698478697,3.186992210388184,3.6441192698478697,0.01,0.001
0.11,11.0,0110,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0110__sim_01,asian_delta_hedging,asian_delta_hedging,-1.8072210550308228,0.5791193246841431,4.442534923553467,5.351747035980225,5.802807807922363,3.979307413101196,7.08646821975708,-1.807221284592152,0.5791193274152509,1.807221284592152,3.6014279668687994,4.895942211151123,2.8689664363861085,3.3468857860565184,-3.3468857860565184,-3.5352925515174864,-4.0158518676757815,2.2676996662855147,2.9449466209411623,3.171515429496765,3.621264643669128,3.171515429496765,3.621264643669128,0.01005,0.001
0.12,12.0,0120,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0120__sim_01,asian_delta_hedging,asian_delta_hedging,-1.7828058004379272,0.5846641063690186,4.422112464904785,5.335886955261231,5.801326751708984,3.9547464847564697,7.216075897216797,-1.7828059393882751,0.5846641058790878,1.7828059393882751,3.520229134221504,5.024780750274658,2.8453585147857665,3.331551232337952,-3.331551232337952,-3.53790789604187,-3.984616186618805,2.2473982366800307,2.926590404510498,3.155749487400055,3.618427002429962,3.155749487400055,3.618427002429962,0.01,0.001
0.13,13.0,0130,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0130__sim_01,asian_delta_hedging,asian_delta_hedging,-1.7577357292175293,0.587990939617157,4.399289608001709,5.320789337158203,5.789163589477539,3.9295265674591056,7.204724788665772,-1.757735839819908,0.5879909418570166,1.7577422289371492,3.4353686302933,5.01349687576294,2.821865963935852,3.3241631603240966,-3.3241631603240966,-3.5333196687698365,-3.957050550937653,2.224711122584343,2.906012540102005,3.1407422189712526,3.606337127685547,3.1407422189712526,3.606337127685547,0.01,0.001
0.14,14.000000000000002,0140,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0140__sim_01,asian_delta_hedging,asian_delta_hedging,-1.7329720258712769,0.5919649004936218,4.378078937530518,5.301987648010254,5.764849185943604,3.9046151638031006,7.016288757324219,-1.732972113764286,0.591964907224246,1.7330146154522896,3.353614798469668,4.826179027557373,2.8041189670562745,3.307436466217041,-3.307436466217041,-3.495108828544617,-3.894045936107636,2.2036259358644483,2.8874213259220123,3.122051769733429,3.582166705131531,3.122051769733429,3.582166705131531,0.01,0.001
0.15,15.0,0150,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0150__sim_01,asian_delta_hedging,asian_delta_hedging,-1.7100379467010498,0.5999761819839478,4.361135959625244,5.296353340148926,5.767618179321289,3.8815436363220215,6.822878360748291,-1.7100378090023995,0.5999762033929991,1.710058312690258,3.2842007528556043,4.63391637802124,2.7950920820236207,3.3097557544708254,-3.3097557544708254,-3.4870266771316527,-3.920606429576874,2.186783548641205,2.8792323203086854,3.116451190471649,3.5849188065528867,3.116451190471649,3.5849188065528867,0.01,0.001
0.16,16.0,0160,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0160__sim_01,asian_delta_hedging,asian_delta_hedging,-1.6847903728485107,0.6057296991348267,4.33969783782959,5.283074378967285,5.752758026123047,3.856146097183228,7.055361270904541,-1.684790511393547,0.6057297326799569,1.6848121943235397,3.205427576334261,4.865019798278809,2.784281301498413,3.2950990533828737,-3.2950990533828737,-3.478366913795471,-3.929639717102051,2.165473220038414,2.8657758271694185,3.1032510294914246,3.5701471257209776,3.1032510294914246,3.5701471257209776,0.01,0.001
0.17,17.0,0170,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0170__sim_01,asian_delta_hedging,asian_delta_hedging,-1.662736892700195,0.6139235496520996,4.323150157928467,5.28192949295044,5.768958568572998,3.833960056304932,6.868192195892334,-1.6627368180215358,0.613923513182603,1.6628619029343128,3.141595806042852,4.678961277008057,2.7679674863815307,3.30728533744812,-3.30728533744812,-3.5079871559143068,-3.9495629749298096,2.1490230296611785,2.856743499517441,3.10211278963089,3.586251609325409,3.10211278963089,3.586251609325409,0.01,0.001
0.18,18.0,0180,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0180__sim_01,asian_delta_hedging,asian_delta_hedging,-1.6378734111785889,0.6207740902900696,4.301793575286865,5.280282020568848,5.783587455749512,3.808948516845703,6.846648693084717,-1.6378734288990495,0.6207740784654459,1.6381970479905603,3.0679898255881546,4.657545566558838,2.7551628589630126,3.3216404247283937,-3.3216404247283937,-3.510776195526123,-3.98446684551239,2.127793670654297,2.8467985548973083,3.1004750595092774,3.600793240070343,3.1004750595092774,3.600793240070343,0.01,0.001
0.19,19.0,0190,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0190__sim_01,asian_delta_hedging,asian_delta_hedging,-1.6151624917984009,0.6303715705871582,4.285147666931152,5.28509521484375,5.797984600067139,3.786102056503296,6.77060079574585,-1.6151624354958534,0.6303715445330731,1.6156954411387443,3.006117977193909,4.581949234008789,2.745047926902771,3.3262400245666504,-3.3262400245666504,-3.533211517333984,-3.996535507202149,2.1112462198257447,2.844434893846512,3.1052596158981323,3.615105149745941,3.1052596158981323,3.615105149745941,0.01,0.001
0.2,20.0,0200,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0200__sim_01,asian_delta_hedging,asian_delta_hedging,-1.592970848083496,0.6364786624908447,4.2671427726745605,5.264247417449951,5.796889781951904,3.7637782096862793,6.9141340255737305,-1.5929708907723428,0.6364786618964617,1.5937330120921136,2.942661345897541,4.724630832672119,2.7276650428771974,3.314939246177673,-3.314939246177673,-3.5286669397354125,-4.0211675233840944,2.093348656606674,2.8271765677928924,3.0845357723236084,3.614016492366791,3.0845357723236084,3.614016492366791,0.01,0.001
0.21,21.0,0210,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0210__sim_01,asian_delta_hedging,asian_delta_hedging,-1.57097065448761,0.6450704336166382,4.250784397125244,5.265071392059326,5.801678657531738,3.7416465282440186,6.960671901702881,-1.570970582151413,0.645070439260908,1.571935569024086,2.8840644415934102,4.770892143249512,2.7267098665237426,3.3162271928787237,-3.3162271928787237,-3.5350133895874025,-3.978576037883759,2.0770869087457657,2.824260495901108,3.0853541259765627,3.618777527809143,3.0853541259765627,3.618777527809143,0.01,0.001
0.22,22.0,0220,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0220__sim_01,asian_delta_hedging,asian_delta_hedging,-1.549167513847351,0.6556628346443176,4.23591423034668,5.266551971435547,5.824552536010742,3.7197132110595694,6.960671901702881,-1.5491675180733204,0.6556628762066684,1.550571310967207,2.8298138062890525,4.770892143249512,2.725718474388122,3.3274470806121825,-3.3274470806121825,-3.5606340885162355,-4.098428157329559,2.062305275678635,2.821708687543869,3.086826143741608,3.641515574455261,3.086826143741608,3.641515574455261,0.01,0.001
0.23,23.0,0230,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0230__sim_01,asian_delta_hedging,asian_delta_hedging,-1.5290299654006958,0.6659224033355713,4.222996711730957,5.260658264160156,5.832426071166992,3.699455499649048,7.060528755187988,-1.529029951584339,0.6659224124431665,1.5308864862322806,2.781385252236133,4.870156764984131,2.7200286388397217,3.303783645629883,-3.303783645629883,-3.5470683646202086,-4.144241824150085,2.049463771390915,2.815719752788544,3.0809679722785948,3.649341871738434,3.0809679722785948,3.649341871738434,0.01,0.001
0.24,24.0,0240,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0240__sim_01,asian_delta_hedging,asian_delta_hedging,-1.511183738708496,0.6778026223182678,4.214246273040772,5.267551898956299,5.857385158538818,3.681502342224121,7.060528755187988,-1.5111837540447712,0.6778025965554061,1.5139366079986096,2.743092698386098,4.870156764984131,2.7066717624664305,3.323899173736572,-3.323899173736572,-3.571181392669678,-4.144241824150085,2.040765500330925,2.8131760730743407,3.087820508480072,3.674153506755829,3.087820508480072,3.674153506755829,0.01,0.001
0.25,25.0,0250,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1b_2_asian_geo_tc1_band\compare\_tmp_bs_band_calibration\band_0250__sim_01,asian_delta_hedging,asian_delta_hedging,-1.4902043342590332,0.6921620965003967,4.204767227172852,5.26017951965332,5.835063457489014,3.660398006439209,7.060528755187988,-1.4902043505191802,0.6921620587899334,1.4943389346122742,2.699797321934611,4.870156764984131,2.710919094085693,3.3054258251190185,-3.3054258251190185,-3.556586170196533,-4.085270452976227,2.031343132519722,2.811269675731659,3.0804919452667234,3.651963732242584,3.0804919452667234,3.651963732242584,0.01,0.001
